swimmer_id,race_year,age,lifeguard_cert,years_coached,years_ow_experience,race_id,race_name,location,distance_mi,swell_ft_typical,water_temp_f,current_strength,difficulty_rating,finished,finish_time_min
SW0204,2020,53,Y,5,7.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0204,2020,53,Y,5,7.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0204,2020,53,Y,5,7.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0204,2022,55,Y,5,9.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,58.2
SW0205,2019,55,N,4,8.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0205,2020,56,N,4,9.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0205,2020,56,N,4,9.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0205,2020,56,N,4,9.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,39.6
SW0205,2021,57,N,4,10.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,26.6
SW0205,2021,57,N,4,10.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,92.9
SW0205,2022,58,N,4,11.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0206,2020,41,Y,1,17.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,64.1
SW0206,2022,43,Y,1,19.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0206,2022,43,Y,1,19.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,26.1
SW0206,2022,43,Y,1,19.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,51.7
SW0206,2023,44,Y,1,20.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,51.3
SW0206,2023,44,Y,1,20.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,51.3
SW0207,2019,22,N,2,0.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,28.3
SW0207,2019,22,N,2,0.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0207,2020,23,N,2,1.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,28.4
SW0207,2021,24,N,3,2.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,73.0
SW0207,2021,24,N,2,2.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,61.4
SW0207,2023,26,N,3,4.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,61.1
SW0208,2019,45,Y,0,2.6,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0208,2022,48,Y,0,5.6,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0208,2023,49,Y,0,6.6,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0208,2023,49,Y,0,6.6,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0208,2024,50,Y,0,7.6,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0208,2024,50,Y,1,7.6,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0209,2019,40,N,2,10.6,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,93.1
SW0209,2021,42,N,3,12.6,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,62.4
SW0209,2022,43,N,2,13.6,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0209,2022,43,N,2,13.6,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,60.6
SW0209,2023,44,N,2,14.6,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0209,2023,44,N,3,14.6,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0209,2023,44,N,3,14.6,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,57.1
SW0209,2024,45,N,3,15.6,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,28.8
SW0210,2022,66,Y,1,7.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0210,2023,67,Y,0,8.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,77.5
SW0210,2023,67,Y,0,8.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0210,2024,68,Y,0,9.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0210,2024,68,Y,0,9.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,73.2
SW0211,2019,53,N,1,4.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0211,2019,53,N,1,4.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0211,2021,55,N,2,6.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,71.4
SW0211,2021,55,N,2,6.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0211,2022,56,N,2,7.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0211,2023,57,N,1,8.4,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0211,2023,57,N,1,8.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0212,2019,35,N,1,14.5,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0212,2019,35,N,1,14.5,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0212,2019,35,N,1,14.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,55.8
SW0212,2019,35,N,1,14.5,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0212,2020,36,N,1,15.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,31.8
SW0212,2023,39,N,1,18.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,30.9
SW0212,2024,40,N,2,19.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,56.6
SW0213,2019,21,N,2,4.3,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0213,2020,22,N,2,5.3,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0213,2021,23,N,2,6.3,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0214,2019,48,N,2,0.2,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0214,2021,50,N,3,2.2,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0214,2022,51,N,2,3.2,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,29.3
SW0214,2023,52,N,2,4.2,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0214,2023,52,N,2,4.2,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0215,2019,32,Y,2,0.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,71.6
SW0215,2019,32,Y,2,0.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0215,2019,32,Y,2,0.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0215,2019,32,Y,2,0.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0215,2020,33,Y,2,1.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0215,2022,35,Y,2,3.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,30.1
SW0215,2024,37,Y,2,5.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0216,2019,53,N,3,7.7,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0216,2020,54,N,3,8.7,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,75.7
SW0216,2020,54,N,4,8.7,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0216,2024,58,N,3,12.7,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0216,2024,58,N,3,12.7,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,25.5
SW0216,2024,58,N,3,12.7,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,77.9
SW0216,2024,58,N,3,12.7,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0216,2024,58,N,3,12.7,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,88.3
SW0217,2019,62,N,3,7.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,78.4
SW0217,2020,63,N,3,8.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0217,2023,66,N,3,11.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,101.6
SW0217,2023,66,N,3,11.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,26.5
SW0218,2019,36,N,2,0.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0218,2019,36,N,2,0.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0218,2021,38,N,3,2.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,81.9
SW0218,2023,40,N,2,4.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0218,2023,40,N,2,4.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,32.4
SW0218,2024,41,N,2,5.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0219,2019,64,Y,2,1.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,36.0
SW0219,2020,65,Y,3,2.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0219,2021,66,Y,2,3.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,86.7
SW0219,2023,68,Y,2,5.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,29.0
SW0220,2019,44,N,1,8.7,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,31.7
SW0220,2020,45,N,2,9.7,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0220,2022,47,N,1,11.7,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0220,2023,48,N,1,12.7,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,38.1
SW0220,2023,48,N,2,12.7,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,57.4
SW0221,2019,45,Y,0,8.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,84.9
SW0221,2021,47,Y,0,10.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0221,2023,49,Y,1,12.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,58.8
SW0221,2024,50,Y,0,13.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0221,2024,50,Y,0,13.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,31.4
SW0222,2019,57,Y,2,2.8,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0222,2021,59,Y,2,4.8,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0222,2022,60,Y,2,5.8,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0222,2023,61,Y,2,6.8,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0223,2019,59,Y,0,9.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,77.3
SW0223,2020,60,Y,0,10.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,66.5
SW0223,2021,61,Y,1,11.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,22.2
SW0223,2021,61,Y,0,11.1,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0223,2023,63,Y,0,13.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,18.5
SW0223,2023,63,Y,1,13.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,61.1
SW0223,2023,63,Y,0,13.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,23.0
SW0223,2023,63,Y,1,13.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,61.1
SW0223,2024,64,Y,0,14.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,60.6
SW0224,2021,67,N,4,10.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0224,2022,68,N,4,11.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,83.0
SW0224,2022,68,N,4,11.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,33.1
SW0224,2024,70,N,3,13.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0224,2024,70,N,3,13.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0225,2019,69,Y,3,0.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0225,2019,69,Y,3,0.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,90.0
SW0225,2023,73,Y,3,4.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,22.8
SW0226,2019,25,Y,2,4.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,84.4
SW0226,2019,25,Y,2,4.4,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0226,2020,26,Y,2,5.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,84.2
SW0226,2021,27,Y,3,6.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,87.4
SW0226,2021,27,Y,2,6.4,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,25.2
SW0226,2022,28,Y,3,7.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,82.3
SW0226,2022,28,Y,3,7.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,82.3
SW0226,2023,29,Y,3,8.4,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,24.2
SW0226,2023,29,Y,2,8.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,23.1
SW0226,2023,29,Y,2,8.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,23.1
SW0227,2019,39,N,3,8.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0227,2019,39,N,3,8.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0227,2021,41,N,3,10.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0227,2021,41,N,3,10.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,97.5
SW0227,2024,44,N,3,13.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0228,2019,66,N,3,3.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,90.4
SW0228,2021,68,N,3,5.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,105.0
SW0228,2022,69,N,3,6.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0228,2022,69,N,3,6.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0228,2023,70,N,4,7.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0228,2023,70,N,3,7.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0228,2024,71,N,4,8.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,92.3
SW0229,2019,33,Y,2,0.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,48.3
SW0229,2021,35,Y,2,2.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,44.7
SW0229,2022,36,Y,2,3.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,55.8
SW0229,2022,36,Y,3,3.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0229,2024,38,Y,2,5.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,22.2
SW0230,2019,18,N,4,4.6,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,26.9
SW0230,2022,21,N,5,7.6,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,32.8
SW0230,2024,23,N,5,9.6,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0231,2019,47,N,2,9.8,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,54.9
SW0231,2019,47,N,2,9.8,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,63.8
SW0231,2022,50,N,3,12.8,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,25.4
SW0231,2023,51,N,2,13.8,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,107.4
SW0231,2024,52,N,2,14.8,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,27.4
SW0231,2024,52,N,2,14.8,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0231,2024,52,N,2,14.8,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0232,2019,57,N,4,13.9,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0232,2020,58,N,4,14.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0232,2021,59,N,4,15.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0232,2023,61,N,4,17.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0232,2024,62,N,4,18.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,31.8
SW0233,2019,56,N,2,0.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0233,2020,57,N,3,1.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0233,2021,58,N,3,2.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0233,2022,59,N,2,3.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0233,2023,60,N,3,4.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,64.1
SW0233,2023,60,N,2,4.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0233,2024,61,N,2,5.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0234,2019,60,N,1,19.1,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0234,2022,63,N,1,22.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,51.2
SW0234,2023,64,N,1,23.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0234,2023,64,N,2,23.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0234,2024,65,N,1,24.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0235,2019,51,N,1,0.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,24.9
SW0235,2019,51,N,1,0.4,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0235,2023,55,N,1,4.4,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,85.7
SW0236,2019,25,N,1,10.8,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0236,2020,26,N,2,11.8,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0236,2020,26,N,1,11.8,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0236,2020,26,N,1,11.8,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0236,2024,30,N,1,15.8,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,61.3
SW0237,2020,63,N,4,13.2,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0237,2022,65,N,5,15.2,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,28.3
SW0237,2022,65,N,4,15.2,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0237,2024,67,N,4,17.2,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,91.6
SW0238,2020,40,N,0,11.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0238,2020,40,N,0,11.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0238,2023,43,N,0,14.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,60.9
SW0238,2024,44,N,0,15.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0239,2021,64,N,3,8.7,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0239,2021,64,N,2,8.7,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0239,2021,64,N,3,8.7,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,27.0
SW0239,2022,65,N,2,9.7,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0239,2024,67,N,2,11.7,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0239,2024,67,N,2,11.7,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0239,2024,67,N,3,11.7,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0240,2019,60,Y,3,0.2,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,24.3
SW0240,2019,60,Y,3,0.2,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,90.8
SW0240,2022,63,Y,3,3.2,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,26.2
SW0240,2023,64,Y,3,4.2,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0240,2023,64,Y,3,4.2,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,40.1
SW0240,2023,64,Y,4,4.2,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,21.4
SW0240,2024,65,Y,3,5.2,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,34.9
SW0240,2024,65,Y,3,5.2,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,75.5
SW0241,2019,68,Y,2,9.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,26.1
SW0241,2020,69,Y,2,10.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,79.0
SW0241,2022,71,Y,3,12.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,59.2
SW0241,2022,71,Y,2,12.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0241,2023,72,Y,3,13.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,52.7
SW0241,2024,73,Y,2,14.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,76.1
SW0241,2024,73,Y,2,14.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,21.9
SW0241,2024,73,Y,2,14.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,21.3
SW0241,2024,73,Y,2,14.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,76.1
SW0242,2020,19,Y,0,3.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0242,2020,19,Y,0,3.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,19.3
SW0242,2022,21,Y,0,5.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,24.9
SW0242,2024,23,Y,0,7.4,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,66.1
SW0243,2020,64,N,2,1.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,70.2
SW0243,2020,64,N,3,1.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0243,2020,64,N,2,1.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,70.2
SW0243,2021,65,N,2,2.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0243,2023,67,N,2,4.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,79.4
SW0243,2023,67,N,3,4.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0243,2024,68,N,2,5.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,28.9
SW0244,2020,51,N,3,21.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,75.1
SW0244,2021,52,N,2,22.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0244,2021,52,N,3,22.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,72.7
SW0244,2022,53,N,3,23.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,65.1
SW0244,2022,53,N,3,23.1,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,38.6
